date,commit_date,song_id,artists,position,playlist,name,album_name
2004-09-21,2024-06-14,6nTiIhLmQ3FWhvrGafw2zj,Green Day,21,RockParty,American Idiot,American Idiot
1981-08-24,2024-06-14,7HKez549fwJQDzx3zLjHKC,The Rolling Stones,23,RockParty,Start Me Up - Remastered 2009,Tattoo You (2009 Re-Mastered)
1989-01-01,2024-06-14,5tVA6TkbaAH9QMITTQRrNv,Tom Petty,26,RockParty,Free Fallin',Full Moon Fever
1965-07-30,2024-06-14,2PzU4IB8Dr6mxV3lHuaG34,The Rolling Stones,29,RockParty,(I Can't Get No) Satisfaction - Mono Version,Out Of Our Heads
2023-01-20,2024-06-14,2KReCz1L5XkGIBhDncQ5VZ,Måneskin,35,RockParty,BABY SAID,RUSH!
2005-06-14,2024-06-14,5FZxsHWIvUsmSK1IAvm2pp,Foo Fighters,42,RockParty,Best of You,In Your Honor
1994-05-23,2024-06-14,0Puj4YlTm6xNzDDADXHMI9,Beastie Boys,48,RockParty,Sabotage,Ill Communication
1980-06-27,2024-06-14,57JVGBtBLCfHw2muk5416J,Queen,50,RockParty,Another One Bites The Dust - Remastered 2011,The Game (Deluxe Remastered Version)
2002-10-04,2024-06-14,0BRHnOFm6sjxN1i9LJrUDu,Good Charlotte,51,RockParty,The Anthem,The Young and The Hopeless
1991-09-24,2024-06-14,0uppYCG86ajpV2hSR3dJJ0,Red Hot Chili Peppers,53,RockParty,Give It Away,Blood Sugar Sex Magik (Deluxe Edition)
1984-02-27,2024-06-14,1nQRg9q9uwALGzouOX5OyQ,Queen,60,RockParty,Radio Ga Ga - Remastered 2011,The Works (2011 Remaster)
2002-10-22,2024-06-14,6tsojOQ5wHaIjKqIryLZK6,Foo Fighters,61,RockParty,All My Life,One By One (Expanded Edition)
2019-03-01,2024-06-14,5yAu4njFSdM47dfsTkQPZ2,Tom Petty,69,RockParty,Runnin' Down A Dream,The Best Of Everything - The Definitive Career Spanning Hits Collection 1976-2016
2023-01-13,2024-06-14,4GvPlSOKfN7aXEuGW8zKUx,Måneskin,73,RockParty,GOSSIP (feat. Tom Morello),GOSSIP (feat. Tom Morello)
1986-11-15,2024-06-14,5qxChyzKLEyoPJ5qGrdurN,Beastie Boys,78,RockParty,No Sleep Till Brooklyn,Licensed To Ill
2008-10-20,2024-06-14,4feXJ5IC3avXsVW9WNFSag,AC/DC,81,RockParty,Rock N Roll Train,Black Ice
1986-11-15,2024-06-14,5NLuC70kZQv8q34QyQa1DP,Beastie Boys,82,RockParty,Fight For Your Right,Licensed To Ill
1997-05-20,2024-06-14,44wXefe8WB9Fd6xwtmAwbR,Foo Fighters,84,RockParty,Monkey Wrench,The Colour And The Shape
1994-02-01,2024-06-14,5kr3j5Clb9rjEposoMyLVt,Green Day,89,RockParty,Welcome to Paradise,Dookie
2002-10-04,2024-06-14,2g2a5kDeZexbUTD8abcvm6,Good Charlotte,90,RockParty,Lifestyles of the Rich & Famous,The Young and The Hopeless
1989-08-16,2024-06-14,5arVt2Wg0zbiWwAOZef2Nl,Red Hot Chili Peppers,93,RockParty,Higher Ground - Remastered 2003,Mother's Milk
2024-10-23,2024-11-01,4z4JQxp5ddY3Z8ETnaPPAK,Amira Elfeky,1,RockThis,Will You Love Me When I’m Dead,Will You Love Me When I’m Dead
2024-05-24,2024-11-01,24l3mfIPWVa645a9LEwSHx,Bring Me The Horizon,4,RockThis,YOUtopia,POST HUMAN: NeX GEn
2024-08-23,2024-11-01,09ttHg3ZNVgDlYBZa1ZBw0,Fontaines D.C.,6,RockThis,Starburster,Romance
2024-05-24,2024-11-01,1LAlLBTGBUO0MDA8IbSysd,Twenty One Pilots,7,RockThis,Overcompensate,Clancy
2024-10-15,2024-11-01,7xc0C9WHCHgoGWP53Nmlme,Poppy,17,RockThis,the cost of giving up,the cost of giving up
2024-10-25,2024-11-01,3rZwj7e7m61R5e9Tn3YTFa,Amyl and The Sniffers,29,RockThis,Jerkin',Cartoon Darkness
2024-03-01,2024-11-01,6xaMXvpkmVow1RAinlthUT,Joe P,32,RockThis,Shadow in the Sun,Shadow in the Sun
2024-07-12,2024-11-01,7Jc79lucvYoqo3YA44EG8f,The Beaches,44,RockThis,Takes One To Know One,Takes One To Know One
2024-05-01,2024-11-01,4q3jPOs1eS4BoHtG08r9QW,Dexter and The Moonrocks,48,RockThis,Sad In Carolina,Sad In Carolina
2024-08-08,2024-11-01,72KK2zfWDMXDwHk2WEUUCv,Mannequin Pussy,52,RockThis,You Hear Yes,You Hear Yes
2024-08-23,2024-11-01,3kQmcD1XU29nSMrS7kgsWm,Fontaines D.C.,54,RockThis,In The Modern World,Romance
2024-03-01,2024-11-01,7sWKIQsoW2dlKMNobxXoXp,Mannequin Pussy,70,RockThis,Nothing Like,I Got Heaven
2024-08-23,2024-10-25,09ttHg3ZNVgDlYBZa1ZBw0,Fontaines D.C.,1,RockThis,Starburster,Romance
2024-05-24,2024-10-25,24l3mfIPWVa645a9LEwSHx,Bring Me The Horizon,2,RockThis,YOUtopia,POST HUMAN: NeX GEn
2024-10-21,2024-10-25,6asEwNUgkLg9hRzyvBixS7,Amyl and The Sniffers,3,RockThis,Jerkin',Jerkin'
2024-05-24,2024-10-25,1LAlLBTGBUO0MDA8IbSysd,Twenty One Pilots,24,RockThis,Overcompensate,Clancy
2024-10-23,2024-10-25,4z4JQxp5ddY3Z8ETnaPPAK,Amira Elfeky,26,RockThis,Will You Love Me When I’m Dead,Will You Love Me When I’m Dead
2024-10-15,2024-10-25,7xc0C9WHCHgoGWP53Nmlme,Poppy,29,RockThis,the cost of giving up,the cost of giving up
2024-05-01,2024-10-25,4q3jPOs1eS4BoHtG08r9QW,Dexter and The Moonrocks,33,RockThis,Sad In Carolina,Sad In Carolina
2024-07-12,2024-10-25,7Jc79lucvYoqo3YA44EG8f,The Beaches,35,RockThis,Takes One To Know One,Takes One To Know One
2024-08-23,2024-10-25,3kQmcD1XU29nSMrS7kgsWm,Fontaines D.C.,49,RockThis,In The Modern World,Romance
2024-03-01,2024-10-25,6xaMXvpkmVow1RAinlthUT,Joe P,52,RockThis,Shadow in the Sun,Shadow in the Sun
2024-03-01,2024-10-25,7sWKIQsoW2dlKMNobxXoXp,Mannequin Pussy,57,RockThis,Nothing Like,I Got Heaven
2024-08-08,2024-10-25,72KK2zfWDMXDwHk2WEUUCv,Mannequin Pussy,64,RockThis,You Hear Yes,You Hear Yes
2024-08-23,2024-10-18,09ttHg3ZNVgDlYBZa1ZBw0,Fontaines D.C.,2,RockThis,Starburster,Romance
2024-05-24,2024-10-18,1LAlLBTGBUO0MDA8IbSysd,Twenty One Pilots,3,RockThis,Overcompensate,Clancy
2024-05-24,2024-10-18,24l3mfIPWVa645a9LEwSHx,Bring Me The Horizon,4,RockThis,YOUtopia,POST HUMAN: NeX GEn
2024-07-12,2024-10-18,7Jc79lucvYoqo3YA44EG8f,The Beaches,30,RockThis,Takes One To Know One,Takes One To Know One
2024-09-25,2024-10-18,0lInhiFmT2Dk9RlJItxzIG,Amyl and The Sniffers,32,RockThis,Big Dreams,Big Dreams
2024-05-01,2024-10-18,4q3jPOs1eS4BoHtG08r9QW,Dexter and The Moonrocks,33,RockThis,Sad In Carolina,Sad In Carolina
2024-08-23,2024-10-18,3kQmcD1XU29nSMrS7kgsWm,Fontaines D.C.,36,RockThis,In The Modern World,Romance
2024-03-01,2024-10-18,6xaMXvpkmVow1RAinlthUT,Joe P,43,RockThis,Shadow in the Sun,Shadow in the Sun
2024-06-28,2024-10-18,6PY6sVyljtBGLd5lXHKeXA,Amira Elfeky,61,RockThis,Remains of Us,Remains of Us
2024-06-04,2024-10-18,7rQeehJRFCNTwqDffP8c5t,Poppy,63,RockThis,new way out,new way out
2024-08-08,2024-10-18,72KK2zfWDMXDwHk2WEUUCv,Mannequin Pussy,67,RockThis,You Hear Yes,You Hear Yes
2024-03-01,2024-10-18,7sWKIQsoW2dlKMNobxXoXp,Mannequin Pussy,69,RockThis,Nothing Like,I Got Heaven
2024-08-23,2024-10-11,09ttHg3ZNVgDlYBZa1ZBw0,Fontaines D.C.,5,RockThis,Starburster,Romance
2024-06-04,2024-10-11,7rQeehJRFCNTwqDffP8c5t,Poppy,10,RockThis,new way out,new way out
2024-05-24,2024-10-11,24l3mfIPWVa645a9LEwSHx,Bring Me The Horizon,11,RockThis,YOUtopia,POST HUMAN: NeX GEn
2024-05-24,2024-10-11,1LAlLBTGBUO0MDA8IbSysd,Twenty One Pilots,12,RockThis,Overcompensate,Clancy
2024-05-01,2024-10-11,4q3jPOs1eS4BoHtG08r9QW,Dexter and The Moonrocks,22,RockThis,Sad In Carolina,Sad In Carolina
2024-09-25,2024-10-11,0lInhiFmT2Dk9RlJItxzIG,Amyl and The Sniffers,24,RockThis,Big Dreams,Big Dreams
2024-03-01,2024-10-11,6xaMXvpkmVow1RAinlthUT,Joe P,33,RockThis,Shadow in the Sun,Shadow in the Sun
2024-07-12,2024-10-11,7Jc79lucvYoqo3YA44EG8f,The Beaches,36,RockThis,Takes One To Know One,Takes One To Know One
2024-08-08,2024-10-11,72KK2zfWDMXDwHk2WEUUCv,Mannequin Pussy,52,RockThis,You Hear Yes,You Hear Yes
2024-03-01,2024-10-11,7sWKIQsoW2dlKMNobxXoXp,Mannequin Pussy,56,RockThis,Nothing Like,I Got Heaven
2024-06-28,2024-10-11,6PY6sVyljtBGLd5lXHKeXA,Amira Elfeky,62,RockThis,Remains of Us,Remains of Us
2024-08-23,2024-10-11,3kQmcD1XU29nSMrS7kgsWm,Fontaines D.C.,65,RockThis,In The Modern World,Romance
2024-08-23,2024-10-04,09ttHg3ZNVgDlYBZa1ZBw0,Fontaines D.C.,3,RockThis,Starburster,Romance
2024-05-24,2024-10-04,1LAlLBTGBUO0MDA8IbSysd,Twenty One Pilots,4,RockThis,Overcompensate,Clancy
2024-05-24,2024-10-04,24l3mfIPWVa645a9LEwSHx,Bring Me The Horizon,7,RockThis,YOUtopia,POST HUMAN: NeX GEn
2024-05-01,2024-10-04,4q3jPOs1eS4BoHtG08r9QW,Dexter and The Moonrocks,16,RockThis,Sad In Carolina,Sad In Carolina
2024-06-04,2024-10-04,7rQeehJRFCNTwqDffP8c5t,Poppy,25,RockThis,New Way Out,New Way Out
2024-03-01,2024-10-04,6xaMXvpkmVow1RAinlthUT,Joe P,30,RockThis,Shadow in the Sun,Shadow in the Sun
2024-07-12,2024-10-04,7Jc79lucvYoqo3YA44EG8f,The Beaches,33,RockThis,Takes One To Know One,Takes One To Know One
2024-09-25,2024-10-04,0lInhiFmT2Dk9RlJItxzIG,Amyl and The Sniffers,36,RockThis,Big Dreams,Big Dreams
2024-06-28,2024-10-04,6PY6sVyljtBGLd5lXHKeXA,Amira Elfeky,45,RockThis,Remains of Us,Remains of Us
2024-08-08,2024-10-04,72KK2zfWDMXDwHk2WEUUCv,Mannequin Pussy,47,RockThis,You Hear Yes,You Hear Yes
2024-03-01,2024-10-04,7sWKIQsoW2dlKMNobxXoXp,Mannequin Pussy,52,RockThis,Nothing Like,I Got Heaven
2024-08-23,2024-10-04,3kQmcD1XU29nSMrS7kgsWm,Fontaines D.C.,58,RockThis,In The Modern World,Romance
2024-05-24,2024-09-27,1LAlLBTGBUO0MDA8IbSysd,Twenty One Pilots,3,RockThis,Overcompensate,Clancy
2024-08-23,2024-09-27,09ttHg3ZNVgDlYBZa1ZBw0,Fontaines D.C.,7,RockThis,Starburster,Romance
2024-05-24,2024-09-27,24l3mfIPWVa645a9LEwSHx,Bring Me The Horizon,15,RockThis,YOUtopia,POST HUMAN: NeX GEn
2024-05-01,2024-09-27,4q3jPOs1eS4BoHtG08r9QW,Dexter and The Moonrocks,20,RockThis,Sad In Carolina,Sad In Carolina
2024-03-01,2024-09-27,6xaMXvpkmVow1RAinlthUT,Joe P,26,RockThis,Shadow in the Sun,Shadow in the Sun
2024-07-12,2024-09-27,7Jc79lucvYoqo3YA44EG8f,The Beaches,28,RockThis,Takes One To Know One,Takes One To Know One
2024-06-04,2024-09-27,7rQeehJRFCNTwqDffP8c5t,Poppy,39,RockThis,New Way Out,New Way Out
2024-06-28,2024-09-27,6PY6sVyljtBGLd5lXHKeXA,Amira Elfeky,43,RockThis,Remains of Us,Remains of Us
2024-08-08,2024-09-27,72KK2zfWDMXDwHk2WEUUCv,Mannequin Pussy,46,RockThis,You Hear Yes,You Hear Yes
2024-08-23,2024-09-27,3kQmcD1XU29nSMrS7kgsWm,Fontaines D.C.,50,RockThis,In The Modern World,Romance
2024-05-21,2024-09-27,3gq0rDxpS9e6sbO72PBWbn,Amyl and The Sniffers,51,RockThis,U Should Not Be Doing That,U Should Not Be Doing That / Facts
2024-03-01,2024-09-27,7sWKIQsoW2dlKMNobxXoXp,Mannequin Pussy,64,RockThis,Nothing Like,I Got Heaven
2024-05-24,2024-09-20,1LAlLBTGBUO0MDA8IbSysd,Twenty One Pilots,3,RockThis,Overcompensate,Clancy
2024-05-24,2024-09-20,24l3mfIPWVa645a9LEwSHx,Bring Me The Horizon,7,RockThis,YOUtopia,POST HUMAN: NeX GEn
2024-06-04,2024-09-20,7rQeehJRFCNTwqDffP8c5t,Poppy,9,RockThis,New Way Out,New Way Out
2024-08-23,2024-09-20,09ttHg3ZNVgDlYBZa1ZBw0,Fontaines D.C.,15,RockThis,Starburster,Romance
2024-07-12,2024-09-20,7Jc79lucvYoqo3YA44EG8f,The Beaches,26,RockThis,Takes One To Know One,Takes One To Know One
2024-05-01,2024-09-20,4q3jPOs1eS4BoHtG08r9QW,Dexter and The Moonrocks,31,RockThis,Sad In Carolina,Sad In Carolina
2024-03-01,2024-09-20,6xaMXvpkmVow1RAinlthUT,Joe P,32,RockThis,Shadow in the Sun,Shadow in the Sun
2024-05-21,2024-09-20,3gq0rDxpS9e6sbO72PBWbn,Amyl and The Sniffers,33,RockThis,U Should Not Be Doing That,U Should Not Be Doing That / Facts
2024-08-08,2024-09-20,72KK2zfWDMXDwHk2WEUUCv,Mannequin Pussy,42,RockThis,You Hear Yes,You Hear Yes
2024-06-28,2024-09-20,6PY6sVyljtBGLd5lXHKeXA,Amira Elfeky,43,RockThis,Remains of Us,Remains of Us
2024-08-23,2024-09-20,3kQmcD1XU29nSMrS7kgsWm,Fontaines D.C.,57,RockThis,In The Modern World,Romance
2024-03-01,2024-09-20,7sWKIQsoW2dlKMNobxXoXp,Mannequin Pussy,65,RockThis,Nothing Like,I Got Heaven
2024-08-23,2024-09-13,09ttHg3ZNVgDlYBZa1ZBw0,Fontaines D.C.,1,RockThis,Starburster,Romance
2024-05-24,2024-09-13,24l3mfIPWVa645a9LEwSHx,Bring Me The Horizon,4,RockThis,YOUtopia,POST HUMAN: NeX GEn
2024-05-24,2024-09-13,1LAlLBTGBUO0MDA8IbSysd,Twenty One Pilots,9,RockThis,Overcompensate,Clancy
2024-05-21,2024-09-13,3gq0rDxpS9e6sbO72PBWbn,Amyl and The Sniffers,18,RockThis,U Should Not Be Doing That,U Should Not Be Doing That / Facts
2024-05-01,2024-09-13,4q3jPOs1eS4BoHtG08r9QW,Dexter and The Moonrocks,20,RockThis,Sad In Carolina,Sad In Carolina
2024-03-01,2024-09-13,6xaMXvpkmVow1RAinlthUT,Joe P,27,RockThis,Shadow in the Sun,Shadow in the Sun
2024-07-12,2024-09-13,7Jc79lucvYoqo3YA44EG8f,The Beaches,28,RockThis,Takes One To Know One,Takes One To Know One
2024-08-08,2024-09-13,72KK2zfWDMXDwHk2WEUUCv,Mannequin Pussy,32,RockThis,You Hear Yes,You Hear Yes
2024-06-04,2024-09-13,7rQeehJRFCNTwqDffP8c5t,Poppy,35,RockThis,New Way Out,New Way Out
2024-06-28,2024-09-13,6PY6sVyljtBGLd5lXHKeXA,Amira Elfeky,39,RockThis,Remains of Us,Remains of Us
2024-08-23,2024-09-13,3kQmcD1XU29nSMrS7kgsWm,Fontaines D.C.,52,RockThis,In The Modern World,Romance
2024-03-01,2024-09-13,7sWKIQsoW2dlKMNobxXoXp,Mannequin Pussy,53,RockThis,Nothing Like,I Got Heaven
2024-05-24,2024-09-06,7g4hIeYVk3h5qQXb9RLeXP,Bring Me The Horizon,1,RockThis,Top 10 staTues tHat CriEd bloOd,POST HUMAN: NeX GEn
2024-08-23,2024-09-06,09ttHg3ZNVgDlYBZa1ZBw0,Fontaines D.C.,2,RockThis,Starburster,Romance
2024-05-24,2024-09-06,1LAlLBTGBUO0MDA8IbSysd,Twenty One Pilots,4,RockThis,Overcompensate,Clancy
2024-05-01,2024-09-06,4q3jPOs1eS4BoHtG08r9QW,Dexter and The Moonrocks,19,RockThis,Sad In Carolina,Sad In Carolina
2024-07-12,2024-09-06,7Jc79lucvYoqo3YA44EG8f,The Beaches,27,RockThis,Takes One To Know One,Takes One To Know One
2024-03-01,2024-09-06,6xaMXvpkmVow1RAinlthUT,Joe P,28,RockThis,Shadow in the Sun,Shadow in the Sun
2024-06-04,2024-09-06,7rQeehJRFCNTwqDffP8c5t,Poppy,29,RockThis,New Way Out,New Way Out
2024-08-08,2024-09-06,72KK2zfWDMXDwHk2WEUUCv,Mannequin Pussy,37,RockThis,You Hear Yes,You Hear Yes
2024-06-28,2024-09-06,6PY6sVyljtBGLd5lXHKeXA,Amira Elfeky,50,RockThis,Remains of Us,Remains of Us
2024-08-23,2024-09-06,27w0RH5IDt6xU3B2j7QOuy,Fontaines D.C.,52,RockThis,Favourite,Romance
2024-05-21,2024-09-06,3gq0rDxpS9e6sbO72PBWbn,Amyl and The Sniffers,58,RockThis,U Should Not Be Doing That,U Should Not Be Doing That / Facts
2024-03-01,2024-09-06,7sWKIQsoW2dlKMNobxXoXp,Mannequin Pussy,78,RockThis,Nothing Like,I Got Heaven
2024-05-24,2024-08-30,7g4hIeYVk3h5qQXb9RLeXP,Bring Me The Horizon,2,RockThis,Top 10 staTues tHat CriEd bloOd,POST HUMAN: NeX GEn
2024-08-23,2024-08-30,09ttHg3ZNVgDlYBZa1ZBw0,Fontaines D.C.,3,RockThis,Starburster,Romance
2024-05-24,2024-08-30,1LAlLBTGBUO0MDA8IbSysd,Twenty One Pilots,4,RockThis,Overcompensate,Clancy
2024-07-12,2024-08-30,7Jc79lucvYoqo3YA44EG8f,The Beaches,15,RockThis,Takes One To Know One,Takes One To Know One
2024-05-01,2024-08-30,4q3jPOs1eS4BoHtG08r9QW,Dexter and The Moonrocks,19,RockThis,Sad In Carolina,Sad In Carolina
2024-08-08,2024-08-30,72KK2zfWDMXDwHk2WEUUCv,Mannequin Pussy,22,RockThis,You Hear Yes,You Hear Yes
2024-03-01,2024-08-30,6xaMXvpkmVow1RAinlthUT,Joe P,27,RockThis,Shadow in the Sun,Shadow in the Sun
2024-06-04,2024-08-30,7rQeehJRFCNTwqDffP8c5t,Poppy,38,RockThis,New Way Out,New Way Out
2024-06-28,2024-08-30,6PY6sVyljtBGLd5lXHKeXA,Amira Elfeky,39,RockThis,Remains of Us,Remains of Us
2024-03-01,2024-08-30,7sWKIQsoW2dlKMNobxXoXp,Mannequin Pussy,46,RockThis,Nothing Like,I Got Heaven
2024-05-21,2024-08-30,3gq0rDxpS9e6sbO72PBWbn,Amyl and The Sniffers,56,RockThis,U Should Not Be Doing That,U Should Not Be Doing That / Facts
2024-08-23,2024-08-30,27w0RH5IDt6xU3B2j7QOuy,Fontaines D.C.,62,RockThis,Favourite,Romance
2024-08-23,2024-08-23,09ttHg3ZNVgDlYBZa1ZBw0,Fontaines D.C.,1,RockThis,Starburster,Romance
2024-05-24,2024-08-23,1LAlLBTGBUO0MDA8IbSysd,Twenty One Pilots,2,RockThis,Overcompensate,Clancy
2024-05-24,2024-08-23,7g4hIeYVk3h5qQXb9RLeXP,Bring Me The Horizon,3,RockThis,Top 10 staTues tHat CriEd bloOd,POST HUMAN: NeX GEn
2024-07-12,2024-08-23,7Jc79lucvYoqo3YA44EG8f,The Beaches,14,RockThis,Takes One To Know One,Takes One To Know One
2024-05-01,2024-08-23,4q3jPOs1eS4BoHtG08r9QW,Dexter and The Moonrocks,17,RockThis,Sad In Carolina,Sad In Carolina
2024-08-08,2024-08-23,72KK2zfWDMXDwHk2WEUUCv,Mannequin Pussy,21,RockThis,You Hear Yes,You Hear Yes
2024-03-01,2024-08-23,6xaMXvpkmVow1RAinlthUT,Joe P,24,RockThis,Shadow in the Sun,Shadow in the Sun
2024-06-04,2024-08-23,7rQeehJRFCNTwqDffP8c5t,Poppy,33,RockThis,New Way Out,New Way Out
2024-06-28,2024-08-23,6PY6sVyljtBGLd5lXHKeXA,Amira Elfeky,34,RockThis,Remains of Us,Remains of Us
2024-03-01,2024-08-23,7sWKIQsoW2dlKMNobxXoXp,Mannequin Pussy,40,RockThis,Nothing Like,I Got Heaven
2024-05-21,2024-08-23,3gq0rDxpS9e6sbO72PBWbn,Amyl and The Sniffers,50,RockThis,U Should Not Be Doing That,U Should Not Be Doing That / Facts
2024-08-23,2024-08-23,27w0RH5IDt6xU3B2j7QOuy,Fontaines D.C.,74,RockThis,Favourite,Romance
2024-07-12,2024-08-16,7Jc79lucvYoqo3YA44EG8f,The Beaches,1,RockThis,Takes One To Know One,Takes One To Know One
2024-04-17,2024-08-16,1cg4xD453Wuol9fNsRDbsV,Fontaines D.C.,3,RockThis,Starburster,Starburster
2024-05-24,2024-08-16,1LAlLBTGBUO0MDA8IbSysd,Twenty One Pilots,4,RockThis,Overcompensate,Clancy
2024-05-24,2024-08-16,7g4hIeYVk3h5qQXb9RLeXP,Bring Me The Horizon,9,RockThis,Top 10 staTues tHat CriEd bloOd,POST HUMAN: NeX GEn
2024-08-08,2024-08-16,72KK2zfWDMXDwHk2WEUUCv,Mannequin Pussy,13,RockThis,You Hear Yes,You Hear Yes
2024-05-01,2024-08-16,4q3jPOs1eS4BoHtG08r9QW,Dexter and The Moonrocks,16,RockThis,Sad In Carolina,Sad In Carolina
2024-03-01,2024-08-16,6xaMXvpkmVow1RAinlthUT,Joe P,24,RockThis,Shadow in the Sun,Shadow in the Sun
2024-05-21,2024-08-16,3gq0rDxpS9e6sbO72PBWbn,Amyl and The Sniffers,32,RockThis,U Should Not Be Doing That,U Should Not Be Doing That / Facts
2024-03-01,2024-08-16,4iaSz388a4iRMNRJZSClVG,Mannequin Pussy,40,RockThis,Loud Bark,I Got Heaven
2024-06-28,2024-08-16,6PY6sVyljtBGLd5lXHKeXA,Amira Elfeky,43,RockThis,Remains of Us,Remains of Us
2024-06-04,2024-08-16,7rQeehJRFCNTwqDffP8c5t,Poppy,44,RockThis,New Way Out,New Way Out
2024-05-22,2024-08-16,0S7lkKStHgfgjgwSFOvRNA,Twenty One Pilots,60,RockThis,The Craving - single version,The Craving
2024-08-06,2024-08-16,58tz5wYT6bAvhhO9pjsXLP,Fontaines D.C.,65,RockThis,Here's The Thing,Here's The Thing
2024-08-08,2024-08-09,72KK2zfWDMXDwHk2WEUUCv,Mannequin Pussy,1,RockThis,You Hear Yes (feat. Mannequin Pussy and Scowl),You Hear Yes (feat. Mannequin Pussy and Scowl)
2024-05-24,2024-08-09,1LAlLBTGBUO0MDA8IbSysd,Twenty One Pilots,3,RockThis,Overcompensate,Clancy
2024-05-24,2024-08-09,7g4hIeYVk3h5qQXb9RLeXP,Bring Me The Horizon,4,RockThis,Top 10 staTues tHat CriEd bloOd,POST HUMAN: NeX GEn
2024-04-17,2024-08-09,1cg4xD453Wuol9fNsRDbsV,Fontaines D.C.,5,RockThis,Starburster,Starburster
2024-07-12,2024-08-09,7Jc79lucvYoqo3YA44EG8f,The Beaches,13,RockThis,Takes One To Know One,Takes One To Know One
2024-03-01,2024-08-09,6xaMXvpkmVow1RAinlthUT,Joe P,14,RockThis,Shadow in the Sun,Shadow in the Sun
2024-05-01,2024-08-09,4q3jPOs1eS4BoHtG08r9QW,Dexter and The Moonrocks,22,RockThis,Sad In Carolina,Sad In Carolina
2024-05-22,2024-08-09,0S7lkKStHgfgjgwSFOvRNA,Twenty One Pilots,27,RockThis,The Craving - single version,The Craving
2024-06-28,2024-08-09,6PY6sVyljtBGLd5lXHKeXA,Amira Elfeky,33,RockThis,Remains of Us,Remains of Us
2024-06-04,2024-08-09,7rQeehJRFCNTwqDffP8c5t,Poppy,35,RockThis,New Way Out,New Way Out
2024-05-21,2024-08-09,3gq0rDxpS9e6sbO72PBWbn,Amyl and The Sniffers,39,RockThis,U Should Not Be Doing That,U Should Not Be Doing That / Facts
2024-03-01,2024-08-09,4iaSz388a4iRMNRJZSClVG,Mannequin Pussy,53,RockThis,Loud Bark,I Got Heaven
2024-08-06,2024-08-09,58tz5wYT6bAvhhO9pjsXLP,Fontaines D.C.,61,RockThis,Here's The Thing,Here's The Thing
2024-05-24,2024-08-02,1LAlLBTGBUO0MDA8IbSysd,Twenty One Pilots,3,RockThis,Overcompensate,Clancy
2024-04-17,2024-08-02,1cg4xD453Wuol9fNsRDbsV,Fontaines D.C.,4,RockThis,Starburster,Starburster
2024-05-24,2024-08-02,7g4hIeYVk3h5qQXb9RLeXP,Bring Me The Horizon,7,RockThis,Top 10 staTues tHat CriEd bloOd,POST HUMAN: NeX GEn
2024-03-01,2024-08-02,6xaMXvpkmVow1RAinlthUT,Joe P,12,RockThis,Shadow in the Sun,Shadow in the Sun
2024-07-12,2024-08-02,7Jc79lucvYoqo3YA44EG8f,The Beaches,13,RockThis,Takes One To Know One,Takes One To Know One
2024-05-21,2024-08-02,3gq0rDxpS9e6sbO72PBWbn,Amyl and The Sniffers,27,RockThis,U Should Not Be Doing That,U Should Not Be Doing That / Facts
2024-05-01,2024-08-02,4q3jPOs1eS4BoHtG08r9QW,Dexter and The Moonrocks,28,RockThis,Sad In Carolina,Sad In Carolina
2024-06-28,2024-08-02,6PY6sVyljtBGLd5lXHKeXA,Amira Elfeky,36,RockThis,Remains of Us,Remains of Us
2024-05-22,2024-08-02,0S7lkKStHgfgjgwSFOvRNA,Twenty One Pilots,40,RockThis,The Craving - single version,The Craving
2024-03-01,2024-08-02,4iaSz388a4iRMNRJZSClVG,Mannequin Pussy,45,RockThis,Loud Bark,I Got Heaven
2024-06-04,2024-08-02,7rQeehJRFCNTwqDffP8c5t,Poppy,57,RockThis,New Way Out,New Way Out
2024-04-17,2024-07-26,1cg4xD453Wuol9fNsRDbsV,Fontaines D.C.,2,RockThis,Starburster,Starburster
2024-05-24,2024-07-26,7g4hIeYVk3h5qQXb9RLeXP,Bring Me The Horizon,3,RockThis,Top 10 staTues tHat CriEd bloOd,POST HUMAN: NeX GEn
2024-05-24,2024-07-26,1LAlLBTGBUO0MDA8IbSysd,Twenty One Pilots,4,RockThis,Overcompensate,Clancy
2024-05-01,2024-07-26,4q3jPOs1eS4BoHtG08r9QW,Dexter and The Moonrocks,13,RockThis,Sad In Carolina,Sad In Carolina
2024-07-12,2024-07-26,7Jc79lucvYoqo3YA44EG8f,The Beaches,16,RockThis,Takes One To Know One,Takes One To Know One
2024-03-01,2024-07-26,6xaMXvpkmVow1RAinlthUT,Joe P,17,RockThis,Shadow in the Sun,Shadow in the Sun
2024-05-21,2024-07-26,3gq0rDxpS9e6sbO72PBWbn,Amyl and The Sniffers,38,RockThis,U Should Not Be Doing That,U Should Not Be Doing That / Facts
2024-05-22,2024-07-26,0S7lkKStHgfgjgwSFOvRNA,Twenty One Pilots,42,RockThis,The Craving - single version,The Craving
2024-06-28,2024-07-26,6PY6sVyljtBGLd5lXHKeXA,Amira Elfeky,47,RockThis,Remains of Us,Remains of Us
2024-06-04,2024-07-26,7rQeehJRFCNTwqDffP8c5t,Poppy,48,RockThis,New Way Out,New Way Out
2024-03-01,2024-07-26,4iaSz388a4iRMNRJZSClVG,Mannequin Pussy,54,RockThis,Loud Bark,I Got Heaven
